,Name,Price,Discount,Amount,Category ID,Item ID,Shop ID
149,"Bóng rổ da pu size 7 PEAK Q1231990 - Quả bóng rổ da outdoor, banh bóng rổ tặng kèm bộ phụ kiện",299.000,-23%,668,100637,18769497565,90494790
150,"Kìm Tập Cơ Tay, Dụng Cụ Tập Gym Tại Nhà Điều Chỉnh Lực Có Đếm 10-100kg Allsport",25.000,-44%,"2,7k",100637,13999812189,1006047753
151,UUMIR Găng Tay Nam Cao Cấp Có Thể Chạm Màn Hình Cảm Ứng,30.300,-40%,686,100015,22558467259,108441972
152,"Mũ bơi người lớn chất liệu silicone cao cấp POPO dùng được cho nam, nữ ngăn nước, trùm được búi tóc dài",25.000,-42%,"11,7k",100637,255197635,19531909
153,1 cái kim loại jig câu cá lure 7g / 10g / 15g / 20g / 25g / 30g đồ câu cá chìm chậm 8 màu 3d eyes mồi câu cá laser nhân tạo,10.000,-50%,"2,6k",100637,22950732921,176744484
154,"Giày Đá Bóng Wika Ultra 5 Chính Hãng Bóng Đá Sân Cỏ Nhân Tạo Da Nhăn Cao Cấp , Tặng Tất Chính Hãng",169.000,-32%,"12,6k",100637,23850158515,1044997296
155,tokushima Set 100 Lưỡi Câu Bằng Thép Các Bon Chất Lượng Cao,13.999,-44%,"1,5k",100637,22540751984,176744484
156,"BG- Kìm Tập Cơ Tay,Kìm Bóp Tay Dụng Cụ Tập Gym Tại Nhà Điều Chỉnh Lực Có Đếm",49.000,-51%,"1,3k",100637,22867471462,20523445
157,Đèn Pin Siêu Sáng mini Led XML T6 full hộp G01 tặng kèm pin 18650 và dock sạc,75.000,-57%,"7,6k",100637,14336666661,90037621
158,"[Sỉ Siêu Rẻ 3.xk] Chai Lọ Chiết Nước Hoa 3ml,5ml,10ml,20ml,30ml Vuông Đựng Dầu Thơm HUY HA COSMETIC PACKAGING",3.026,-20%,"21,5k",100015,9223412258,40333812
159,"Dây Kháng Lực Powerband Đa Năng, Hỗ Trợ Tập Luyện Thể Thao Tiện Lợi Tại Nhà",29.800,-15%,"5,7k",100637,23222157731,949019423
160,Dụng Cụ Chiết Nước Hoa HUY HA COSMETIC PACKAGING Ống Xilanh Chiết Nước Hoa 10ml Có Đầu Chiết Chuyên Dụng Chiết Nước Hoa,3.441,-20%,"13,4k",100015,9617671134,40333812
161,Dây Kéo Căng Hỗ Trợ Tập Yoga / Thể Hình Cho Lưng / Vai,12.900,-35%,981,100637,21277307420,115102762
162,Băng Bảo Vệ Đầu Gối MixSport Có Miếng Đệm Đầu Gối Dày Giúp Hạn Chế Chấn Thương Lên Khớp Gối DBG06,36.000,-50%,"9,5k",100637,13968449120,466532275
163,Dụng cụ hít đất cao cấp Welike - Bộ chống đẩy hít đất đa năng 3 trong 1 tại nhà chịu lực nặng 150kg có vạch kẻ hướng dẫn,88.000,-51%,"1,6k",100637,21461119826,869729579
164,Gậy Bóng Chày Dài 81Cm - 32inch – Chọn Màu - Tặng Kèm Túi Đựng Cao Cấp Chính Hãng Amalife,100.000,-50%,"6,5k",100637,13422879304,551582212
165,[Mã INBAU153 giảm 15K đơn 99K] Dây Nhảy PINMU Thể Lực đốt cháy chất béo giảm cân Tập Thể Dục,39.000,-50%,192,100637,25260473985,1154967500
166,Quà tặng - Bịt mắt ngủ che mắt Ema mềm mại nhỏ gọn - Bịt mắt đen,20.000,None,271,100015,25255691155,377567541
167,Set 10 Mồi Giả Mềm Câu Cá 1.2g / 5.5cm 2g / 7cm 4.2g / 9cm,7.500,-44%,599,100637,23071151791,176744484
168,Deukio Áo Thun Thể Thao Tay Ngắn Phối Lưới Lưng Co Giãn Khô Thoáng Nhanh Thời Trang Mùa Hè Cho Nữ,96.000,-55%,"5,1k",100637,20090303395,984694229
169,Băng quấn đầu gối AOLIKES giúp giảm đau khớp có thể điều chỉnh,88.500,-40%,"1,4k",100637,23733337611,596608695
170,"Tạ Bình Vôi, Tạ Ấm, Tạ Quai Xách, Tạ Chuông Dụng Cụ Tập Gym Tập Mông Đùi Gym Thể Dục Tại Nhà",139.000,None,535,100637,22176346447,12047206
171,"{3 size}BG-Thảm tập YOGA GYM  Bám Sàn Chống Trượt Dễ Vệ Sinh,Chất Liệu Thảm Tập Yoga TPE,dễ gấp gọn",49.000,-47%,742,100637,22742244454,20523445
172,Elacent Túi Du Lịch Có Bánh Xe Kéo Sức Chứa Lớn Đựng Đồ Giặt Cho Học Sinh,86.000,-49%,781,100015,22753787909,965911873
173,Skybaits 1 Mồi Câu Cá Giả 2.5g 3.5g 5g Bằng Kim Loại Lấp Lánh,7.200,-45%,"1,3k",100637,18283233326,961619106
174,1 Mồi Câu Cá Giả Bằng Kim Loại Màu Vàng / Bạc,4.700,-50%,771,100637,20492617639,176744484
175,"Kìm Bóp Tay, Kìm Tập Cơ Tay, Dụng Cụ Tập Gym Tại Nhà Điều Chỉnh Lực Có Đếm 10-100kg Topbody",17.000,-50%,"21,6k",100637,21752595708,360979576
176,TOKUSHIMA 1 Mồi Câu Cá 3.9g 5.6g 7.8g Có Móc Câu Xoắn Mềm,9.666,-49%,801,100637,22268656687,176744484
177,Đồng Hồ SKMEI 1426 Kĩ Thuật Số Chống Thấm Nước Có Đèn Nền EL Phong Cách Thể Thao Cho Nam,155.000,-3%,"9,1k",100637,5501650758,170282937
178,Túi đeo bụng chạy bộ Welike đeo hông nam nữ thể thao đựng điện thoại phụ kiện chống thấm nước gọn nhẹ tiện dụng,26.000,-35%,"2,2k",100637,22652165141,869729579
179,quả tạ PINMU 1KG 1.5KG 2KG 3KG Tay Nữ Chuyên Thể Dục Tại Nhà bọc cao su cao cấp chống xước chống vỡ sàn nhà,49.000,-50%,322,100637,23089253053,1154967500
180,"Kính bơi chống tia UV, tráng gương dành cho người lớn, trẻ em PHUONG ANH",89.000,-49%,11k,100637,10089358760,243590253
181,ALPSPORT Cherry Gỗ Anh Đào Mới 100% Sợi Carbon Đầy Đủ Thiết Kế Nguyên Bản Mô Hình Nữ Thần Vợt Cầu Lông Nữ T800 Lắp Đặt Dây Cầm Màu Hồng Reket ALP Raket Rsl Vợt Yonex Liling Victor,329.000,-56%,"1,1k",100637,20676108445,727709621
182,Dụng cụ hít đất Welike (Hộp 2 cái) - Bộ chống đẩy hít đất chân thẳng tại nhà chịu lực nặng 100kg push up stand,49.500,-45%,"4,5k",100637,17698212721,869729579
183,Cuộn dây câu cá Sougayilang Fluorocarbon 13-43LB 0.2-0.5mm 100M,42.576,-29%,"1,8k",100637,5431527339,198966016
184,"Tạ tay điều chỉnh Welike Bộ tạ miếng kết hợp đòn đẩy 4 trong 1, 10kg 20kg tập gym tại nhà có thể điều chỉnh trọng lượng",278.000,-52%,"3,1k",100637,23209343467,869729579
185,Vali kéo du lịch Kingsun KS155/T01 Size 20/24 Bảo Hành 5 Năm,328.000,-44%,"4,5k",100015,7451474489,182303571
186,1 Mồi Câu Cá Giả 3d Bằng Nhựa Cứng 3 / 5 / 7 / 10 / 15 / 20g,8.699,-41%,124,100637,22562380814,176744484
187,Túi Xách Hành Lý Size Lớn Thời Trang Praza - TXS0095,219.000,-45%,"2,4k",100015,18530190797,331748
188,Giày thể thao chạy bộ nam nữ Goya Strides 2 năm 2024 full màu,829.000,-45%,512,100637,22888297615,255704819
189,"Bình nước thể thao FITEZY, bình nước Tritan NEWB 1000 ML tập gym có khóa an toàn, dây đeo chắc chắn",149.000,-45%,494,100637,20484262735,53594221
190,Balo Kiêm Túi Du Lịch Đa Năng Sarus Cane SC03 Có Thể Dùng Như Túi Xách Hay Túi Đeo Chéo 3 trong 1,175.000,-41%,"5,4k",100015,8926619210,403572484
191,Dây kháng lực AOLIKES co giãn hỗ trợ tập thể hình tiện dụng,29.500,-70%,737,100637,16225778685,596608695
192,"Nút bịt tai chống ồn khi ngủ, bộ 2 cái ba tầng lọc âm bảo vệ tai POPO chất liệu silicone êm ái dễ chịu",39.000,-29%,"4,6k",100637,12444638708,19531909
193,Túi đựng mỹ phẩm HASHIDUN sức chứa lớn nhỏ gọn thời trang cho nữ,11.000,-64%,"11,8k",100015,14197670618,881302461
194,Vớ yoga Chuyên Nghiệp Mỏng Chống Trượt Hở Lưng Mới Năm 2023,23.900,-44%,"1,7k",100637,23153691603,115102762
195,Enlee Túi Cát Tập Đấm Bốc Treo Tường Chuyên Dùng,112.000,-53%,760,100637,19593088425,984694336
196,Giày thể thao Sneaker nam Goya GY238 năm 2024,399.000,-27%,908,100637,22777698749,255704819
197,Mồi Câu Cá Giả Bằng Nhựa Cứng 10 Màu Sắc Chọn Lựa 9.5cm / 8.5g,6.000,-25%,178,100637,23089021259,1112569692
198,Kính bơi tráng gương Welike Tặng hộp Kính bơi cận người lớn trẻ em cao cấp chống nước an toàn cho bé chống mờ bảo vệ mắt,63.000,-43%,"5,1k",100637,23274359203,869729579
199,"Tạ tay điều chỉnh Welike Bộ tạ miếng kết hợp đòn đẩy 4 trong 1, 30kg 40kg tập tại nhà có thể điều chỉnh trọng lượng",485.000,-49%,294,100637,22549252709,869729579
200,"Thảm Tập Yoga, Tập Gym Định Tuyến TPE, Chống Trượt SAKOMALL",68.900,-48%,"3,6k",100637,21267702445,916475892
201,Thước Dây Cuộn Rút Có Thể Thu Gọn Tự Động Bằng Nút Bấm 150cm/60 Inch,2.000,-50%,"4,3k",100637,20940968602,360979576
202,"Dụng Cụ Tập Cơ Bụng Phiên Bản Cao Cấp, Hỗ Trợ Gập Bụng, Giúp Dáng Chuẩn Eo Thon TOPBODY",79.500,-50%,"2,8k",100637,13232374758,360979576
203,Ô Dù Che Mưa NAMIKO Đi Nắng 12 Nan Thép Chắc Chắn,108.900,-44%,"8,8k",100637,23449062564,1015196339
204,Veedooca Mồi Câu Cá Giả Hình Ếch  5g8g12g Siêu Mềm,14.740,-33%,260,100637,22988965276,1122714520
205,"[ QUÀ TẶNG KHÔNG BÁN ] Hộp đựng bàn chải đánh răng điện Brushie, nhựa nhám chống shock, chống bám bụi bẩn và vân tay",120.000,None,"5,6k",100015,9454050461,267538189
206,"KhaLy Ghế Xếp, Ghế Câu Cá Hạ Bích gấp gọn mini bỏ túi dễ dàng mang đi du lịch , dã ngoại KK-04",43.900,None,"1,7k",100637,23652368447,651053831
207,Đai hở quấn đầu gối AOLIKES Neoprene S7 hỗ trợ bảo vệ an toàn trong các hoạt động leo núi,58.400,-40%,"2,7k",100637,22033326589,596608695
208,Đèn pin X-TIGER LED mini siêu sáng sạc USB sử dụng tại nhà đa năng,49.900,-50%,"1,9k",100637,23015033697,226509907
209,Quần Giữ Nhiệt Quần Legging Nam Màu Đen Chuyên Tập Gym Chạy Bộ Đá Bóng YINGHU,99.000,-37%,"16,2k",100637,4553635669,215110322
210,Vali du lịch HTXIANSHENG có bánh xe kéo cỡ lớn đa năng chống thấm nước cho nam nữ,149.000,-46%,905,100015,22345232768,946599109
211,ZHIKOU túi du lịch túi du lịch Công suất lớn Cỡ Lớn 2023 NEW GLX2391E4Y 42Z231021,143.000,-52%,437,100015,15999682012,1010645045
212,Mồi câu cá giả TOKUSHIMA bằng nhựa 7.5g / 10cm,9.699,-49%,585,100637,19088158264,176744484
213,Bộ 2 nút bịt tai cao cấp chất liệu silicon dẻo mềm mịn cao cấp chống nước 100% bảo vệ an toàn cho da chính hãng POPO,35.000,-37%,"7,2k",100637,3289277452,19531909
214,"Đai Bó Gối Thể Thao TOPBODY, Băng Gối Bảo Vệ  Khớp Gối Tập Yoga, Gym, Bóng Chuyền, Bóng Đá, Chạy Bộ-DADOI03",29.000,-42%,"1,1k",100637,18384309342,360979576
215,Rockbros Khẩu Trang Lụa Lạnh Chống Tia UV Nhanh Khô Thoáng Khí Tiện Dụng,59.000,-48%,563,100637,13398888375,235346769
216,"Bịt mắt ngủ 2 mặt Ema, miếng che mắt ngủ cao cấp 2 mặt ấm mát có có quai đeo điều chỉnh",45.000,-50%,"8,4k",100015,23244092720,377567541
217,"Bó gối, băng gối thể thao GoodFit dày dặn co giãn 4 chiều, bó gối bóng chuyền kèm dây quấn trợ lực chắc chắn GF511K",99.000,-34%,"7,8k",100637,5037204047,272356020
218,"Dây Nhảy Thể Lực Đàn Hồi 2.9m Chính Hãng SAKO, Hỗ Trợ Luyện Tập Thể Dục, Thể Thao Tiện Lợi Tại Nhà",45.000,-43%,"1,2k",100637,21990596310,916475892
219,Đai Tập Bụng Ocean GYm Đai tập Nâng cơ giảm mỡ thế hệ mới dành cho Nam Nữ,268.000,-59%,"5,7k",100637,19480502596,594423941
220,Tấm thảm tập yoga LOCO FISH dày chống trượt thấm hút tốt kích thước 185x61x10mm/ 15mm/ 20mm,155.000,-41%,"6,2k",100637,16393250283,619026296
221,Giày thể thao chạy bộ nam nữ Goya Neo năm 2024 full màu,949.000,-41%,249,100637,25905550338,255704819
222,Schwarz ETIENNE Túi Xách Du Lịch Sức Chứa Lớn Có Bánh Xe Kéo Gấp Lại Được Phong Cách Hàn Quốc Cho Nữ,109.000,-52%,"1,3k",100015,23234875067,947058492
223,Vali kéo du lịch thời trang SUNNY TONAGO-TG516 (2 size 5 màu),399.000,-47%,"37,8k",100015,1791334041,81155644
224,"Dây Nhảy 3m TOPBODY, Lõi Thép Bọc Silicon Cao Cấp",27.000,-40%,"3,9k",100637,11661677759,360979576
225,"Kính bơi người lớn POPO 1940 tráng gương kèm mũ bơi và bịt tai kẹp mũi cho nam nữ, cho bé trẻ em",38.000,-44%,"32,6k",100637,1293103541,19531909
226,Enlee Quần Legging Thể Thao Lưng Cao Chất Liệu Co Giãn Nhanh Khô Thời Trang Cho Nữ,109.000,-42%,329,100637,25151494240,984694336
227,"Aolang Vỏ Bọc Vali Du Lịch Trong Suốt Dày Dặn 20 24 26 28 30 """,45.000,-50%,"2,2k",100015,18179654884,965909001
228,Chelkolrs Túi Đựng Mỹ Phẩm Bằng Nhựa pvc Cỡ Lớn Chống Thấm Nước Tiện Dụng,10.000,-50%,"6,3k",100015,23166427842,946419651
229,Vớ Tập Yoga / Pilates / Thể Thao Chống Trượt Chất Lượng Cao,24.900,-43%,"13,2k",100637,15896431494,115102762
230,[Fulfilled by Shopee] Mũ trùm đầu ROCKBROS vải lụa lạnh chuyên dùng cho hoạt động ngoài trời,70.000,-35%,"2,4k",100637,8725287543,235346769
231,Đèn Pin Đội Đầu NAGAKI Pin Trâu Vỏ Kim Loại Siêu Bền Chống Thấm Nước Tốt,139.000,None,778,100637,24604893715,1095222617
232,Tạ bình vôi mềm Reefit Sport chất liệu cao su màu pastel siêu xinh dành cho nữ trọng lượng 2kg - 5kg,119.000,-22%,191,100637,22950136357,101168279
233,Dây nhảy không dây đếm số FITEZY đo Calo thể dục giảm cân tại nhà có tạ sắt và dây lõi thép,55.000,-45%,"32,9k",100637,20453668621,53594221
234,Túi gấp gọn bảo vệ môi trường TokyoLife H1/I2BAG510H (Giao màu ngẫu nhiên),45.000,None,375,100015,22186462037,1021343332
235,UUMIR set 4 / 8 Bánh Xe Silicon Bọc Bảo Vệ Vali Giảm Tiếng Ồn Tiện Dụng Khi Đi Du Lịch Ốp,9.300,-48%,"7,2k",100015,20991155606,108441972
236,Áo Khoác Chống Nắng Có Mũ Trùm Đầu Thoáng Khí Chống Tia UV Phù Hợp Với Mùa Hè Cho Nam Nữ,119.000,-40%,"3,9k",100637,24214766614,515601835
237,"{Giá Sỉ Rẻ 3.xk} Vỏ Chai Lọ Chiết Nước Hoa 3ml,5ml,10ml,20ml,30ml Đựng Dầu Thơm HUHA",2.800,-20%,"14,4k",100015,21700343251,444597274
238,Khăn che mặt Musion vải lưới khô nhanh chống bụi và tia UV cho người đi xe máy / xe đạp / câu cá / thể thao,24.900,-50%,5k,100637,7087601328,204226803
239,Áo mưa cánh dơi vải dù tổ ong siêu bền một đầu Hasu,72.000,None,"11,4k",100637,2392566253,126084313
240,Tạ Đeo Tay PINMU Tạ Chân Túi tạ chân dành cho gym Chất Liệu Bột Sắt Mịn Tập Gym Tập Yoga Tại Nhà,59.000,-50%,140,100637,24511250405,1154967500
241,Vỏ Trụ Đấm Bốc Boxing Muay Thái Karate Tự Cân Bằng Cao Cấp – Kèm Bộ Bơm Hơi – Chính Hãng Amalife,187.000,-38%,"1,3k",100637,12421517991,551582212
242,"Gối chữ U kê cổ CECILA cao cấp chống mỏi, ruột cao su non êm vỏ mềm thích hợp cho dân văn phòng, du lịch đi ô tô máy bay",79.000,-66%,"3,4k",100015,23451916792,294644217
243,U Gonna S Bikini áo tắm người phụ nữ Bikini beachwear Set Tay áo dài sexy đồ bơi 4 mảnh với miếng độn ngực đơn giản thể thao đàn hồi màu trơn thời trang Hàn Quốc 2023,189.000,-42%,320,100637,13899623918,521365143
244,Bộ kính bơi + mũ bơi CAMEL chống thấm nước và sương mù HD cao cấp,154.000,-35%,"7,8k",100637,9445662901,264049024
245,UUMIR Cọ vệ sinh nước đa năng tay cầm bằng gỗ có thể tái sử dụng tiện lợi,13.640,-47%,"1,8k",100015,8588461315,108441972
246,Túi Du Lịch 2 Tầng Có Nhiều Ngăn Đựng Có Thể Thu Gọn Dùng Như Túi 1 Tầng Sarus Crane SC02,97.500,-50%,"2,7k",100015,8126739828,403572484
247,MLKSRH KQES Túi Mua Sắm Vải Oxford Chống Thấm Nước Có Bánh Xe Đẩy Tiện Lợi,119.000,-44%,"1,2k",100015,19970547460,881291225
248,"BG-Gậy Tập Lưng, Vai, Chống Gù, Uốn Thẳng Lưng, Gậy Tập Yoga Gậy Chống Gù Lưng Tập Yoga Bằng Thép Không Gỉ",48.000,-49%,"1,7k",100637,18075149637,20523445
249,"KhaLy Phụ Kiện Làm Trục Câu Đơn Đài Cao Cấp , Độ Bền Cao , 1 Hộp 10 Bộ Đầy Đủ PK-16",28.000,None,499,100637,22986687644,651053831
250,Đôi Vớ Chống Trượt Có Tay Cầm Để Tập Yoga Cho Nữ Tiện Dụng,23.100,-34%,"4,3k",100637,19790662563,115102762
251,Xà đơn gắn cửa treo tường FITEZY đa năng có thước thăng bằng và chốt chống xoay Gym 2022,285.000,-34%,"6,5k",100637,12444041339,482227512
252,"Dây kháng lực Power band Prowin Fitness tập gym, tập tay, chân, toàn thân, đàn hồi trợ lực kéo xà yoga",19.000,-60%,"3,2k",100637,8087561334,485373807
253,"Bịt Mắt Ngủ CECILA, dây đeo co giãn, màu sắc họa tiết biểu cảm dễ thương, giúp bảo vệ mắt và có giấc ngủ sâu",19.000,None,"1,4k",100015,25650567111,529222406
254,Vớ ngắn thể thao JETTING thời trang mới chống trượt tập yoga/ pilates/ khiêu vũ/ thể hình trong nhà,23.600,-39%,"2,8k",100637,22076558544,115102762
255,Set 8 móc câu cá KINGDOM II Barbarian 4-14 bằng thép cacbon chất lượng cao 2022,50.000,-50%,"3,7k",100637,15188905815,376304463
256,"Áo mưa đi xe máy che phủ toàn thân vành đôi chắn nước, dễ dàng sử dụng điện thoại",149.000,-38%,"1,3k",100637,19883524436,215110322
257,Túi Dây Rút Đựng Giày Trong Suốt Chống Bụi Bẩn Thoáng Khí Tiện Dụng,12.000,-40%,"2,1k",100015,19988725644,619025900
258,Bịt mắt ngủ có gel làm mát hình Anime dễ thương BINNIECUTE  chống đau mỏi mắtt- kích thước 20x10cm,25.000,-50%,"1,6k",100015,18427902143,12948365
259,Vali kéo du lịch thời trang cao cấp Kingsun size20/24inch KS 219/P309,399.000,-51%,"2,1k",100015,10125093739,182303571
260,GTUBIKE Mũ chống nắng phủ toàn đầu chống tia UV thoải mái nhanh khô,84.000,-40%,387,100637,14271696004,724338681
261,"Vỏ Chai Lọ Bi Lăn 10ml Đựng Nước Hoa Dầu Dừa, Tinh Dầu HUHA",1.200,-20%,"6,7k",100015,21347281219,444597274
262,"Ống Nhòm 2 Mắt KAW Galileo 20x50, Nhìn Xa Đến 2KM, Độ Phóng Đại 20 Lần",351.000,-44%,"12,6k",100637,19176142086,954644497
263,"Túi treo dụng cụ vệ sinh du lịch Túi đựng mỹ phẩm, Túi trang điểm di động cho phụ nữ và nam giới có móc Hickies",15.000,None,599,100015,14398062448,53909647
264,Đèn Đội Đầu Siêu Sáng Shikio Mini Tích Điện Chống Nước Thích Hợp Đi Dã Ngoại Ngoài Trời,149.000,-50%,1k,100637,24700415736,1013658324
265,Đèn Pin NAGAKI Pin Trâu Siêu Sáng Ánh Sáng Mạnh Tích Hợp Cổng Sạc USB,139.000,None,863,100637,25804884667,1095222617
266,Minijumie Chai xịt chiết mỹ phẩm nhiều dung tích tùy chọn,5.000,-50%,"6,4k",100015,7825725872,219492620
267,"(Đọc Kỹ Mô Tả)BG-Bộ tạ 20kg BG Mẫu Q310 tặng kèm bộ quai tạ ấm, gang tay,cổ tay",350.000,-50%,"5,3k",100637,6841625481,20523445
268,Mũ che nắng Musion UPF 50+ chống tia UV có thể tháo rời được dùng khi câu cá/đi bộ xuyên rừng/làm vườn ngoài trời,129.000,-50%,"2,8k",100637,3077121116,204226803
269,MLKSRH KQES Túi Hút Chân Không Đựng Quần Áo Tiện Lợi Khi Đi Du Lịch,16.000,-36%,"1,2k",100015,13499434150,881291225
270,Giày thể thao chạy bộ nam nữ Goya Neo Speed năm 2024,995.000,-43%,52,100637,25013717969,255704819
271,"Túi du lịch 2 tầng đa năng balo xách cỡ lớn chống thấm, vải Oxford có cài vali tiện lợi GD14 -Tạp hóa 666",30.000,-50%,449,100015,25055858269,1139598381
272,Bó gối thể thao Băng bảo vệ đầu gối Redikick có đệm chống chấn thương chơi Đá Bóng Bóng rổ Tennis Bóng chuyền Gym,69.000,-47%,"9,6k",100637,8196484975,284746932
